incident_id,crime_category,incident_date,incident_time,district,latitude,longitude,street_name,priority,status,reported_by,resolved_date,officers_assigned,damage_estimate_eur,witnesses_count,evidence_items
AZ-2025-000516,Unterschlagung,2023-09-11,20:35,Westend-Süd,50.18693,8.649722,Lisa-Schüler-Allee,Mittel,Ermittlung läuft,Notruf,,1,0.0,4,5
AZ-2024-000517,Körperverletzung,2023-02-08,08:50,Bergen-Enkheim,50.164344,8.747165,Bolzmannring,Hoch,Ermittlung läuft,Notruf,,1,46692.44,2,13
AZ-2025-000518,Betrug,2024-01-05,13:01,Nordend-Ost,50.083762,8.501856,Brita-Stiebitz-Straße,Hoch,Eingestellt,Opfer,2024-06-22,2,0.0,0,4
AZ-2025-000519,Diebstahl,2024-09-20,13:43,Innenstadt,50.125606,8.578695,Herrmannweg,Hoch,Ermittlung läuft,Notruf,,1,20641.14,2,8
AZ-2025-000520,Urkundenfälschung,2025-02-08,03:03,Schwanheim,50.150384,8.664218,Meinhard-Butte-Weg,Dringend,Ermittlung läuft,Zeuge,,3,0.0,3,13
AZ-2025-000521,Beleidigung,2023-05-15,15:01,Harheim,50.179472,8.478108,Simona-Killer-Ring,Niedrig,Abgeschlossen,Opfer,2023-09-18,2,20337.3,0,6
AZ-2024-000522,Diebstahl,2023-10-19,11:34,Harheim,50.111756,8.610991,Ehlertstr.,Niedrig,Gerichtlich,Notruf,2024-02-28,3,8369.08,0,15
AZ-2025-000523,Computerbetrug,2024-07-13,19:16,Griesheim,50.194864,8.74832,Lorenzo-Römer-Straße,Hoch,Eingestellt,Zeuge,2025-01-30,2,28154.08,2,2
AZ-2025-000524,Unterschlagung,2025-03-20,22:07,Griesheim,50.194788,8.760076,Eckbauerweg,Hoch,Eingestellt,Patrouille,2026-01-05,3,35387.7,2,7
AZ-2025-000525,Hausfriedensbruch,2024-10-20,10:13,Bornheim,50.074122,8.771798,Freya-Steckel-Straße,Niedrig,Abgeschlossen,Anonym,2025-08-29,4,0.0,0,5
AZ-2025-000526,Diebstahl,2025-04-26,17:57,Westend-Nord,50.152244,8.648507,Bährring,Dringend,Abgeschlossen,Zeuge,2026-01-08,3,18818.82,4,11
AZ-2023-000527,Verkehrsdelikt,2025-03-03,05:53,Bonames,50.192083,8.512923,Girschnerplatz,Niedrig,Eingestellt,Opfer,2026-03-01,1,34027.72,5,11
AZ-2024-000528,Diebstahl,2024-01-28,02:52,Schwanheim,50.160515,8.544536,Wilmsstraße,Hoch,Abgeschlossen,Notruf,2024-07-08,2,0.0,5,12
AZ-2025-000529,Beleidigung,2023-08-16,08:36,Nieder-Eschbach,50.114321,8.688427,Henning-Etzler-Platz,Mittel,Abgeschlossen,Zeuge,2023-11-18,2,6371.55,4,7
AZ-2024-000530,Diebstahl,2024-07-15,06:54,Harheim,50.136992,8.673542,Knud-Zirme-Gasse,Dringend,Abgeschlossen,Zeuge,2025-07-11,3,49755.32,2,3
AZ-2024-000531,Unterschlagung,2025-08-13,15:23,Niederursel,50.174084,8.545652,Gesine-Kallert-Weg,Dringend,Abgeschlossen,Patrouille,2025-09-11,1,16735.29,4,0
AZ-2025-000532,Beleidigung,2024-04-07,22:27,Westend-Nord,50.050438,8.579986,Donata-Kohl-Platz,Niedrig,Gerichtlich,Zeuge,2024-08-19,4,1201.18,5,10
AZ-2023-000533,Körperverletzung,2024-05-27,07:06,Nieder-Erlenbach,50.164853,8.741496,Hans-Albert-Süßebier-Weg,Dringend,Abgeschlossen,Zeuge,2024-11-24,4,4276.73,0,1
AZ-2023-000534,Einbruchdiebstahl,2025-02-11,10:56,Zeilsheim,50.155876,8.492337,Irmingard-Mangold-Gasse,Dringend,Eingestellt,Zeuge,2025-03-23,1,27962.9,2,12
AZ-2023-000535,Verkehrsdelikt,2025-04-02,03:39,Riederwald,50.170625,8.730292,Knappeweg,Dringend,Eingestellt,Notruf,2025-08-06,4,30961.53,2,0
AZ-2025-000536,Urkundenfälschung,2025-07-18,16:21,Westend-Nord,50.033484,8.667217,Wera-Martin-Weg,Mittel,Abgeschlossen,Anonym,2025-09-18,2,12814.31,3,15
AZ-2024-000537,Unterschlagung,2025-06-29,05:15,Bergen-Enkheim,50.022933,8.513879,Wellerweg,Hoch,Ermittlung läuft,Patrouille,,2,0.0,2,10
AZ-2025-000538,Computerbetrug,2024-08-19,11:00,Sossenheim,50.137094,8.4908,Heintzestr.,Niedrig,Abgeschlossen,Notruf,2025-07-28,3,0.0,1,6
AZ-2025-000539,Erpressung,2023-05-21,10:12,Eckenheim,50.139531,8.625308,Lorenz-Ziegert-Straße,Hoch,Abgeschlossen,Anonym,2024-05-17,3,8114.0,3,1
AZ-2023-000540,Sachbeschädigung,2025-10-12,07:58,Riederwald,50.055145,8.54753,Patrik-Stiebitz-Weg,Dringend,Ermittlung läuft,Patrouille,,4,0.0,1,0
AZ-2023-000541,Beleidigung,2025-01-13,00:04,Zeilsheim,50.114844,8.518708,Misicherallee,Hoch,Ermittlung läuft,Zeuge,,1,0.0,2,5
AZ-2023-000542,Betrug,2024-03-24,08:46,Gallus,50.167556,8.552676,Wulffstraße,Hoch,Ermittlung läuft,Zeuge,,1,6862.18,5,3
AZ-2025-000543,Hausfriedensbruch,2024-11-24,06:19,Nieder-Erlenbach,50.160708,8.688778,Fritschallee,Dringend,Abgeschlossen,Zeuge,2025-06-08,1,0.0,1,6
AZ-2023-000544,Urkundenfälschung,2024-01-28,17:24,Hausen,50.122919,8.79245,Luzia-Schleich-Platz,Mittel,Abgeschlossen,Anonym,2024-07-15,3,16384.03,0,8
AZ-2023-000545,Betrug,2023-09-16,16:37,Riederwald,50.145914,8.72937,Birnbaumweg,Dringend,Eingestellt,Anonym,2024-01-08,3,23213.36,2,11
AZ-2025-000546,Diebstahl,2025-09-16,22:31,Bergen-Enkheim,50.08717,8.774149,Köhlerstr.,Mittel,Abgeschlossen,Opfer,2026-07-17,2,11719.23,1,9
AZ-2023-000547,Urkundenfälschung,2025-05-20,12:36,Nordend-West,50.166638,8.555486,Ingelore-Plath-Gasse,Niedrig,Ermittlung läuft,Patrouille,,4,11508.88,0,14
AZ-2024-000548,Diebstahl,2024-11-19,13:28,Niederursel,50.081152,8.635194,Carstenallee,Mittel,Abgeschlossen,Notruf,2025-06-23,2,0.0,0,11
AZ-2023-000549,Körperverletzung,2023-06-18,09:53,Rödelheim,50.130858,8.729766,Jörn-Mende-Weg,Niedrig,Abgeschlossen,Patrouille,2024-03-30,1,16687.89,5,10
AZ-2023-000550,Computerbetrug,2024-05-27,09:47,Seckbach,50.167181,8.534531,Marjan-Mälzer-Gasse,Hoch,Eingestellt,Zeuge,2025-05-18,3,0.0,2,12
AZ-2024-000551,Sachbeschädigung,2025-04-10,18:48,Sachsenhausen-Nord,50.132736,8.796482,Margitta-Mende-Ring,Mittel,Abgeschlossen,Opfer,2025-12-14,4,0.0,4,14
AZ-2023-000552,Verkehrsdelikt,2025-08-02,10:50,Höchst,50.167244,8.612644,Sedat-Bloch-Straße,Dringend,Ermittlung läuft,Anonym,,1,28875.42,1,9
AZ-2025-000553,Unterschlagung,2023-01-20,15:51,Fechenheim,50.076168,8.60948,Heinzstraße,Hoch,Abgeschlossen,Patrouille,2023-07-27,1,1610.45,1,4
AZ-2023-000554,Drogendelikt,2024-11-07,18:40,Berkersheim,50.118298,8.600211,Philip-Hauffer-Gasse,Niedrig,Eingestellt,Anonym,2025-09-21,4,0.0,0,10
AZ-2023-000555,Computerbetrug,2025-07-13,20:57,Bockenheim,50.045856,8.693362,Dippelallee,Dringend,Ermittlung läuft,Zeuge,,2,0.0,3,9
AZ-2023-000556,Raub,2024-02-26,07:18,Altstadt,50.096839,8.592918,Zorbachplatz,Dringend,Abgeschlossen,Notruf,2024-04-08,2,6456.88,3,15
AZ-2023-000557,Erpressung,2023-05-21,12:57,Nied,50.171681,8.5736,Arnim-Hörle-Straße,Hoch,Eingestellt,Anonym,2023-08-02,2,34241.8,2,6
AZ-2024-000558,Hausfriedensbruch,2023-01-16,04:28,Nieder-Erlenbach,50.086863,8.736882,Katy-Trapp-Straße,Dringend,Ermittlung läuft,Notruf,,4,36864.54,2,14
AZ-2024-000559,Sachbeschädigung,2024-12-11,22:53,Bockenheim,50.085396,8.742085,Schmiedtgasse,Mittel,Abgeschlossen,Anonym,2025-05-19,4,45541.65,1,3
AZ-2025-000560,Einbruchdiebstahl,2025-03-16,22:02,Frankfurter Berg,50.171697,8.561799,Alfredo-Hertrampf-Platz,Niedrig,Ermittlung läuft,Opfer,,4,38093.04,0,11
AZ-2025-000561,Diebstahl,2023-06-06,03:32,Griesheim,50.088817,8.526067,Bertha-Vogt-Weg,Dringend,Eingestellt,Zeuge,2023-11-26,1,33781.1,3,12
AZ-2024-000562,Beleidigung,2024-12-04,23:25,Bornheim,50.021799,8.554199,Dörschnerallee,Dringend,Eingestellt,Notruf,2025-07-02,4,0.0,4,7
AZ-2023-000563,Einbruchdiebstahl,2025-06-15,04:30,Nordend-Ost,50.045706,8.477926,Hellwigring,Niedrig,Eingestellt,Anonym,2025-09-12,4,0.0,5,0
AZ-2023-000564,Verkehrsdelikt,2024-07-13,04:28,Kalbach-Riedberg,50.054001,8.483298,Bela-Henck-Straße,Niedrig,Ermittlung läuft,Anonym,,1,15416.21,0,0
AZ-2023-000565,Diebstahl,2023-04-10,12:49,Gallus,50.059946,8.770072,Bolnbachgasse,Dringend,Ermittlung läuft,Zeuge,,1,9607.59,5,2
AZ-2025-000566,Körperverletzung,2024-03-27,03:51,Höchst,50.045219,8.526791,Schenkstr.,Hoch,Eingestellt,Patrouille,2025-03-09,2,46716.37,3,13
AZ-2023-000567,Drogendelikt,2023-09-05,07:13,Eschersheim,50.073206,8.476918,Eva-Marie-Pieper-Weg,Mittel,Ermittlung läuft,Notruf,,2,0.0,2,11
AZ-2025-000568,Unterschlagung,2023-03-31,02:56,Nordend-Ost,50.069276,8.668429,Irmela-Fechner-Ring,Mittel,Ermittlung läuft,Patrouille,,1,49070.79,5,12
AZ-2023-000569,Raub,2023-09-30,10:11,Nied,50.072234,8.75131,Ackermannstr.,Niedrig,Abgeschlossen,Anonym,2024-09-23,4,32029.6,1,0
AZ-2025-000570,Körperverletzung,2024-04-21,00:39,Hausen,50.070593,8.714036,Hendriksstr.,Niedrig,Eingestellt,Opfer,2024-06-30,3,10100.59,3,6
AZ-2024-000571,Beleidigung,2023-03-19,07:59,Niederursel,50.148066,8.57981,Gotthardweg,Niedrig,Abgeschlossen,Anonym,2023-11-08,4,14422.76,0,7
AZ-2025-000572,Bedrohung,2024-11-09,10:15,Hausen,50.024733,8.772998,Annegrete-Klingelhöfer-Gasse,Mittel,Ermittlung läuft,Anonym,,4,9177.27,5,0
AZ-2023-000573,Körperverletzung,2023-05-13,15:04,Griesheim,50.129186,8.518422,Reinhart-Möchlichen-Gasse,Mittel,Gerichtlich,Anonym,2023-06-15,2,0.0,0,13
AZ-2024-000574,Erpressung,2025-08-14,09:10,Dornbusch,50.091323,8.670719,Kösterring,Dringend,Abgeschlossen,Opfer,2025-12-24,3,24058.54,2,12
AZ-2024-000575,Diebstahl,2025-02-12,05:30,Sachsenhausen-Nord,50.124691,8.614165,Ole-Zirme-Gasse,Dringend,Abgeschlossen,Notruf,2025-11-04,1,46076.62,4,4
AZ-2023-000576,Raub,2023-12-26,08:24,Nied,50.065981,8.656383,Hendriksweg,Mittel,Abgeschlossen,Notruf,2024-08-21,2,0.0,1,0
AZ-2025-000577,Raub,2023-01-27,16:46,Fechenheim,50.08782,8.608389,Käthi-Salz-Allee,Dringend,Abgeschlossen,Notruf,2023-10-12,3,29415.45,3,1
AZ-2025-000578,Bedrohung,2023-09-12,12:59,Preungesheim,50.152331,8.785928,Eimergasse,Dringend,Abgeschlossen,Patrouille,2023-12-27,1,46325.94,5,7
AZ-2024-000579,Erpressung,2024-05-11,15:02,Sachsenhausen-Nord,50.128571,8.693868,Ritterring,Dringend,Gerichtlich,Opfer,2024-11-19,3,0.0,4,5
AZ-2023-000580,Unterschlagung,2023-01-26,03:49,Bergen-Enkheim,50.14309,8.598066,Maritta-Wulff-Allee,Mittel,Ermittlung läuft,Notruf,,2,12643.56,2,12
AZ-2023-000581,Einbruchdiebstahl,2024-09-22,23:26,Preungesheim,50.034669,8.659817,Textorstraße,Mittel,Eingestellt,Notruf,2024-11-13,3,0.0,1,15
AZ-2023-000582,Betrug,2023-01-04,03:04,Unterliederbach,50.109493,8.686683,Mareile-Ernst-Gasse,Hoch,Eingestellt,Opfer,2023-08-12,2,0.0,1,3
AZ-2024-000583,Hausfriedensbruch,2025-07-11,18:52,Gallus,50.051169,8.717972,Beierring,Dringend,Ermittlung läuft,Notruf,,1,8306.31,2,2
AZ-2025-000584,Urkundenfälschung,2025-02-12,03:17,Schwanheim,50.02034,8.549008,Aziz-Zorbach-Platz,Niedrig,Ermittlung läuft,Zeuge,,1,0.0,0,1
AZ-2024-000585,Verkehrsdelikt,2023-07-18,06:33,Niederursel,50.123537,8.795702,Mahmut-Jessel-Weg,Hoch,Eingestellt,Anonym,2024-02-02,4,34093.0,2,10
AZ-2023-000586,Diebstahl,2024-05-05,11:42,Eckenheim,50.124946,8.7919,Ringstraße,Dringend,Ermittlung läuft,Notruf,,2,0.0,0,8
AZ-2023-000587,Beleidigung,2024-05-24,11:28,Gallus,50.171574,8.640892,Beierallee,Hoch,Abgeschlossen,Zeuge,2025-05-03,3,48479.88,5,10
AZ-2025-000588,Computerbetrug,2025-06-28,07:38,Nied,50.157913,8.586254,Kay-Uwe-Klemm-Gasse,Niedrig,Abgeschlossen,Notruf,2026-05-14,3,35597.1,4,1
AZ-2023-000589,Hausfriedensbruch,2023-09-19,15:50,Sindlingen,50.164824,8.798788,Heydrichgasse,Dringend,Ermittlung läuft,Zeuge,,4,12045.08,1,5
AZ-2024-000590,Sachbeschädigung,2023-07-03,03:27,Berkersheim,50.043842,8.776701,Mälzerstraße,Hoch,Gerichtlich,Notruf,2023-07-24,1,46136.81,5,15
AZ-2024-000591,Hausfriedensbruch,2023-07-05,22:21,Eckenheim,50.152941,8.669023,Krausering,Dringend,Eingestellt,Anonym,2024-05-01,4,11177.54,0,9
AZ-2025-000592,Raub,2023-06-29,03:05,Ostend,50.121596,8.533715,Albertine-Süßebier-Straße,Mittel,Ermittlung läuft,Patrouille,,4,83.92,0,6
AZ-2025-000593,Sachbeschädigung,2025-03-05,13:20,Seckbach,50.183107,8.513429,Pohlring,Niedrig,Eingestellt,Notruf,2026-02-22,1,23030.14,1,9
AZ-2025-000594,Raub,2024-03-24,15:43,Bahnhofsviertel,50.066011,8.717036,Iwona-Löffler-Gasse,Hoch,Abgeschlossen,Anonym,2025-02-01,1,0.0,5,15
AZ-2025-000595,Sachbeschädigung,2024-03-17,15:18,Sachsenhausen-Nord,50.025586,8.737749,Schleichallee,Mittel,Abgeschlossen,Zeuge,2024-10-02,2,36369.77,2,5
AZ-2024-000596,Körperverletzung,2023-02-14,17:25,Fechenheim,50.137022,8.796823,Belinda-Hornig-Ring,Hoch,Ermittlung läuft,Patrouille,,2,27400.5,0,4
AZ-2024-000597,Bedrohung,2024-10-24,18:55,Bornheim,50.097356,8.525692,Daniel-Junken-Allee,Dringend,Eingestellt,Patrouille,2025-04-04,2,0.0,5,6
AZ-2024-000598,Drogendelikt,2023-01-19,11:46,Sachsenhausen-Nord,50.137097,8.796223,Jäkelstraße,Mittel,Eingestellt,Zeuge,2023-03-19,1,23693.79,0,3
AZ-2023-000599,Drogendelikt,2024-11-24,18:27,Ostend,50.145059,8.55236,Geiselweg,Dringend,Gerichtlich,Patrouille,2025-10-18,2,18768.58,5,2
AZ-2023-000600,Körperverletzung,2025-08-07,20:24,Ostend,50.132575,8.592482,Killerstraße,Niedrig,Ermittlung läuft,Notruf,,2,0.0,4,15
AZ-2024-000601,Erpressung,2024-07-14,22:47,Unterliederbach,50.121718,8.597939,Ivonne-Kitzmann-Weg,Mittel,Ermittlung läuft,Zeuge,,3,0.0,4,5
AZ-2024-000602,Körperverletzung,2025-04-10,22:01,Nieder-Erlenbach,50.162143,8.72898,Höfigweg,Niedrig,Ermittlung läuft,Opfer,,1,0.0,4,5
AZ-2023-000603,Unterschlagung,2023-01-11,17:28,Sachsenhausen-Süd,50.022046,8.660627,Conrad-Steckel-Allee,Hoch,Eingestellt,Zeuge,2023-03-21,1,25307.42,2,5
AZ-2025-000604,Unterschlagung,2025-05-16,21:00,Ginnheim,50.02331,8.782221,Knappestr.,Dringend,Ermittlung läuft,Opfer,,4,26133.31,2,6
AZ-2023-000605,Erpressung,2023-07-22,21:52,Griesheim,50.021612,8.518467,Uschi-Becker-Platz,Mittel,Ermittlung läuft,Anonym,,3,0.0,5,13
AZ-2023-000606,Einbruchdiebstahl,2023-06-02,17:16,Sindlingen,50.131958,8.525569,Beerplatz,Dringend,Ermittlung läuft,Opfer,,2,0.0,5,8
AZ-2023-000607,Raub,2024-01-30,22:23,Höchst,50.162691,8.670422,Hubertus-Wulff-Allee,Dringend,Abgeschlossen,Notruf,2025-01-02,1,12374.88,2,3
AZ-2024-000608,Betrug,2023-08-14,21:35,Eckenheim,50.130232,8.591005,Klotzstraße,Mittel,Abgeschlossen,Patrouille,2024-02-05,1,0.0,1,12
AZ-2025-000609,Raub,2023-08-04,03:11,Nordend-Ost,50.120989,8.73663,Edelgard-Fliegner-Allee,Hoch,Abgeschlossen,Anonym,2024-01-14,3,44828.51,1,10
AZ-2024-000610,Verkehrsdelikt,2025-03-08,05:22,Seckbach,50.18924,8.646392,Koch IIring,Mittel,Eingestellt,Patrouille,2026-02-25,1,35661.13,5,4
AZ-2025-000611,Urkundenfälschung,2023-10-20,12:36,Bonames,50.180319,8.681655,Wiekgasse,Mittel,Abgeschlossen,Anonym,2023-11-23,4,9155.23,2,14
AZ-2024-000612,Beleidigung,2025-10-25,09:17,Rödelheim,50.184502,8.761095,Annerose-Kobelt-Straße,Niedrig,Gerichtlich,Patrouille,2026-07-25,4,42262.28,5,2
AZ-2025-000613,Hausfriedensbruch,2023-06-07,23:15,Ginnheim,50.118557,8.499744,Seipring,Dringend,Gerichtlich,Zeuge,2023-09-06,4,46622.07,1,15
AZ-2023-000614,Hausfriedensbruch,2025-10-16,16:43,Riederwald,50.140619,8.604995,Victoria-Drewes-Gasse,Niedrig,Gerichtlich,Notruf,2026-07-22,3,0.0,5,1
AZ-2023-000615,Unterschlagung,2025-07-07,05:43,Bonames,50.177684,8.529339,Alice-Pohl-Straße,Hoch,Gerichtlich,Zeuge,2026-04-08,4,8524.2,0,10
AZ-2023-000616,Diebstahl,2024-05-26,17:54,Praunheim,50.067212,8.630465,Jonas-Wohlgemut-Ring,Dringend,Eingestellt,Opfer,2024-08-01,3,47956.75,4,1
AZ-2024-000617,Körperverletzung,2025-08-06,19:54,Dornbusch,50.01606,8.622996,Hamannstr.,Niedrig,Abgeschlossen,Patrouille,2026-02-11,2,443.19,3,15
AZ-2023-000618,Urkundenfälschung,2024-02-09,02:33,Altstadt,50.088929,8.7715,Täschestraße,Hoch,Abgeschlossen,Opfer,2024-05-04,4,14964.25,3,5
AZ-2023-000619,Raub,2024-07-05,03:28,Unterliederbach,50.04413,8.588026,Ewald-Ernst-Gasse,Mittel,Abgeschlossen,Zeuge,2025-02-21,2,0.0,1,12
AZ-2023-000620,Drogendelikt,2025-05-12,23:21,Niederursel,50.134917,8.783067,Gerlachweg,Dringend,Gerichtlich,Anonym,2025-08-09,4,35716.05,2,12
AZ-2023-000621,Betrug,2025-10-24,23:59,Innenstadt,50.038655,8.786119,Christophallee,Hoch,Abgeschlossen,Anonym,2026-05-18,1,11825.25,5,10
AZ-2024-000622,Sachbeschädigung,2025-05-29,19:47,Nordend-West,50.101435,8.564569,Stahrring,Mittel,Ermittlung läuft,Anonym,,2,0.0,0,8
AZ-2025-000623,Betrug,2024-05-21,21:52,Sossenheim,50.142163,8.737664,Bettina-Riehl-Ring,Mittel,Abgeschlossen,Anonym,2025-01-25,2,0.0,1,12
AZ-2024-000624,Drogendelikt,2023-03-20,08:12,Westend-Süd,50.018179,8.537483,Frankeweg,Hoch,Gerichtlich,Opfer,2023-10-31,2,23959.76,4,13
AZ-2023-000625,Raub,2023-04-16,09:07,Höchst,50.0655,8.587136,Loni-Klotz-Weg,Niedrig,Ermittlung läuft,Opfer,,1,0.0,5,10
AZ-2024-000626,Raub,2024-03-10,09:30,Praunheim,50.124174,8.613338,Erwin-Gute-Platz,Hoch,Ermittlung läuft,Patrouille,,1,0.0,0,4
AZ-2023-000627,Erpressung,2024-11-09,11:47,Niederursel,50.110195,8.593882,Liselotte-Nohlmans-Gasse,Dringend,Eingestellt,Zeuge,2025-09-13,1,0.0,5,3
AZ-2023-000628,Unterschlagung,2023-03-26,18:58,Nordend-Ost,50.049727,8.618212,Röhrdanzstr.,Hoch,Eingestellt,Patrouille,2023-07-08,4,10099.96,5,4
AZ-2024-000629,Hausfriedensbruch,2023-03-31,04:12,Harheim,50.175486,8.721068,Mosemannallee,Hoch,Abgeschlossen,Notruf,2023-08-14,1,3385.42,3,0
AZ-2025-000630,Sachbeschädigung,2023-12-08,19:17,Westend-Süd,50.067138,8.785503,Eleonore-Christoph-Gasse,Dringend,Abgeschlossen,Notruf,2024-02-19,1,0.0,4,12
AZ-2025-000631,Bedrohung,2025-03-10,12:38,Griesheim,50.048132,8.524481,Kruschwitzweg,Niedrig,Ermittlung läuft,Anonym,,4,36028.96,2,9
AZ-2023-000632,Einbruchdiebstahl,2024-03-27,09:45,Kalbach-Riedberg,50.036439,8.545449,Putzstraße,Niedrig,Ermittlung läuft,Opfer,,3,13521.74,0,7
AZ-2024-000633,Körperverletzung,2024-03-06,17:07,Bonames,50.077543,8.670492,Ruppertgasse,Hoch,Ermittlung läuft,Opfer,,4,14744.77,0,0
AZ-2023-000634,Bedrohung,2024-12-29,07:46,Bergen-Enkheim,50.061078,8.477129,Wiltrud-Junck-Allee,Dringend,Gerichtlich,Patrouille,2025-04-05,2,11031.95,2,6
AZ-2023-000635,Verkehrsdelikt,2025-03-20,04:28,Nied,50.145732,8.592914,Tomasz-Mohaupt-Allee,Mittel,Ermittlung läuft,Notruf,,2,8805.53,4,15
AZ-2025-000636,Erpressung,2024-01-05,20:18,Fechenheim,50.044325,8.530297,Eckbauerallee,Mittel,Ermittlung läuft,Zeuge,,2,0.0,1,14
AZ-2023-000637,Computerbetrug,2025-04-04,03:46,Innenstadt,50.123593,8.595943,Kristin-Ehlert-Straße,Niedrig,Abgeschlossen,Zeuge,2025-04-17,2,0.0,0,8
AZ-2025-000638,Bedrohung,2023-10-20,20:38,Nordend-Ost,50.188945,8.786099,Marleen-Ebert-Weg,Hoch,Ermittlung läuft,Zeuge,,2,0.0,4,14
AZ-2025-000639,Körperverletzung,2023-12-01,09:21,Frankfurter Berg,50.025058,8.69899,Leander-Gehringer-Platz,Niedrig,Abgeschlossen,Zeuge,2024-04-10,1,5128.3,3,4
AZ-2023-000640,Hausfriedensbruch,2023-01-03,07:01,Ginnheim,50.084369,8.587886,Tröstplatz,Dringend,Ermittlung läuft,Zeuge,,4,0.0,0,7
AZ-2023-000641,Erpressung,2023-07-28,09:22,Nordend-West,50.07507,8.590242,Pohlring,Mittel,Ermittlung läuft,Opfer,,4,29980.57,5,13
AZ-2024-000642,Hausfriedensbruch,2023-11-04,21:43,Nordend-Ost,50.162161,8.586271,Jan-Gunpf-Allee,Dringend,Ermittlung läuft,Patrouille,,3,35565.33,0,0
AZ-2023-000643,Körperverletzung,2023-11-01,20:09,Nied,50.085308,8.708601,Eberthweg,Dringend,Ermittlung läuft,Patrouille,,2,0.0,1,5
AZ-2024-000644,Betrug,2025-02-27,11:20,Frankfurter Berg,50.139816,8.607774,Schmiedeckestr.,Mittel,Abgeschlossen,Notruf,2025-11-07,4,26937.36,3,7
AZ-2025-000645,Körperverletzung,2025-02-26,02:37,Rödelheim,50.119018,8.699468,Alma-Segebahn-Platz,Mittel,Abgeschlossen,Patrouille,2025-11-29,1,0.0,0,11
AZ-2024-000646,Verkehrsdelikt,2025-08-28,04:58,Bornheim,50.179045,8.590362,Günter-Sorgatz-Weg,Mittel,Ermittlung läuft,Anonym,,4,0.0,1,1
AZ-2024-000647,Diebstahl,2023-10-10,03:44,Unterliederbach,50.146955,8.700328,Rosegasse,Niedrig,Abgeschlossen,Anonym,2024-04-27,1,29696.28,1,0
AZ-2023-000648,Urkundenfälschung,2023-10-28,11:09,Höchst,50.028872,8.658692,Danny-Bien-Allee,Mittel,Ermittlung läuft,Notruf,,2,34928.2,2,15
AZ-2023-000649,Hausfriedensbruch,2025-04-22,23:21,Sachsenhausen-Nord,50.140144,8.56606,Sieringplatz,Niedrig,Abgeschlossen,Anonym,2026-03-25,2,543.38,3,14
AZ-2023-000650,Unterschlagung,2024-06-12,18:32,Niederursel,50.055917,8.777516,Schönlandweg,Dringend,Ermittlung läuft,Opfer,,2,2799.84,3,5
AZ-2023-000651,Urkundenfälschung,2023-06-08,22:29,Sachsenhausen-Süd,50.13054,8.743339,Alena-Schottin-Weg,Hoch,Abgeschlossen,Notruf,2024-05-14,2,0.0,0,2
AZ-2023-000652,Sachbeschädigung,2025-01-12,19:49,Nordend-Ost,50.058115,8.525385,Segebahnring,Niedrig,Eingestellt,Patrouille,2025-02-02,2,31919.45,0,7
AZ-2024-000653,Körperverletzung,2024-07-05,02:36,Westend-Süd,50.192569,8.630689,Henschelallee,Hoch,Abgeschlossen,Zeuge,2025-04-26,3,47936.95,4,6
AZ-2024-000654,Hausfriedensbruch,2024-10-06,12:46,Eckenheim,50.038313,8.693297,Huhnstraße,Niedrig,Ermittlung läuft,Anonym,,2,0.0,3,15
AZ-2025-000655,Sachbeschädigung,2023-03-18,09:10,Nordend-West,50.098359,8.762347,Heidrun-Bonbach-Platz,Mittel,Ermittlung läuft,Opfer,,2,25081.0,5,10
AZ-2025-000656,Urkundenfälschung,2025-07-05,04:21,Bahnhofsviertel,50.127225,8.780366,Liebeltstraße,Dringend,Ermittlung läuft,Opfer,,2,30343.85,1,15
AZ-2024-000657,Körperverletzung,2023-07-19,00:09,Nordend-West,50.113484,8.789815,Haasering,Dringend,Eingestellt,Patrouille,2023-12-31,2,8073.62,2,11
AZ-2024-000658,Urkundenfälschung,2024-12-24,02:04,Nied,50.153949,8.556606,Luigi-Trupp-Ring,Dringend,Ermittlung läuft,Opfer,,1,24412.95,2,9
AZ-2024-000659,Raub,2025-04-01,13:54,Riederwald,50.038217,8.592288,Kuhlplatz,Niedrig,Abgeschlossen,Notruf,2026-03-22,4,0.0,5,1
AZ-2024-000660,Drogendelikt,2023-04-27,23:50,Nordend-Ost,50.162822,8.474605,Pieperstr.,Mittel,Ermittlung läuft,Anonym,,4,11152.56,3,2
AZ-2024-000661,Urkundenfälschung,2024-12-15,14:29,Nordend-Ost,50.034641,8.53113,Marco-Hendriks-Straße,Dringend,Abgeschlossen,Opfer,2025-08-17,4,15864.24,4,15
AZ-2023-000662,Beleidigung,2024-03-11,22:47,Nied,50.096824,8.650787,Jozef-Mende-Platz,Mittel,Abgeschlossen,Patrouille,2024-08-07,1,38710.28,0,11
AZ-2024-000663,Einbruchdiebstahl,2025-05-30,15:13,Unterliederbach,50.171244,8.784468,Dusan-Binner-Ring,Mittel,Ermittlung läuft,Zeuge,,2,0.0,3,2
AZ-2023-000664,Körperverletzung,2024-09-02,22:28,Bockenheim,50.053539,8.764928,Schmiedtstraße,Dringend,Eingestellt,Patrouille,2025-06-04,3,0.0,2,13
AZ-2024-000665,Computerbetrug,2025-09-13,15:34,Nieder-Eschbach,50.188806,8.615265,Virginia-Freudenberger-Ring,Niedrig,Abgeschlossen,Anonym,2025-12-11,2,0.0,5,4
